sous_chapitre,theme,indicateur,reg,date_lib,date,valeur,type,nom_region
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,84,2023-S40,2023-10-02,1,Catégorielle,Auvergne-Rhône-Alpes
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,01,2023-S41,2023-10-09,3,Catégorielle,Guadeloupe
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2023-S41,2023-10-09,3,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,04,2023-S41,2023-10-09,1,Catégorielle,La Réunion
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,08,2023-S41,2023-10-09,1,Catégorielle,
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,28,2023-S41,2023-10-09,2,Catégorielle,Normandie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,44,2023-S41,2023-10-09,2,Catégorielle,Grand Est
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,75,2023-S41,2023-10-09,2,Catégorielle,Nouvelle-Aquitaine
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2023-S41,2023-10-09,2,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,94,2023-S41,2023-10-09,1,Catégorielle,Corse
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2023-S42,2023-10-16,1,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,07,2023-S42,2023-10-16,1,Catégorielle,
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,28,2023-S42,2023-10-16,3,Catégorielle,Normandie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,52,2023-S42,2023-10-16,3,Catégorielle,Pays de la Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,02,2023-S43,2023-10-23,3,Catégorielle,Martinique
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,04,2023-S43,2023-10-23,1,Catégorielle,La Réunion
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2023-S43,2023-10-23,1,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,07,2023-S43,2023-10-23,1,Catégorielle,
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,53,2023-S43,2023-10-23,3,Catégorielle,Bretagne
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2023-S43,2023-10-23,2,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,01,2023-S44,2023-10-30,3,Catégorielle,Guadeloupe
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2023-S44,2023-10-30,3,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,11,2023-S44,2023-10-30,3,Catégorielle,Île-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,27,2023-S44,2023-10-30,3,Catégorielle,Bourgogne-Franche-Comté
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,53,2023-S44,2023-10-30,3,Catégorielle,Bretagne
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2023-S44,2023-10-30,3,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,84,2023-S44,2023-10-30,2,Catégorielle,Auvergne-Rhône-Alpes
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,07,2023-S45,2023-11-06,1,Catégorielle,
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,24,2023-S45,2023-11-06,3,Catégorielle,Centre-Val de Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,52,2023-S45,2023-11-06,3,Catégorielle,Pays de la Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,75,2023-S45,2023-11-06,3,Catégorielle,Nouvelle-Aquitaine
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2023-S45,2023-11-06,2,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2023-S46,2023-11-13,3,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,04,2023-S46,2023-11-13,1,Catégorielle,La Réunion
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,32,2023-S46,2023-11-13,3,Catégorielle,Hauts-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,52,2023-S46,2023-11-13,3,Catégorielle,Pays de la Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,75,2023-S46,2023-11-13,3,Catégorielle,Nouvelle-Aquitaine
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2023-S46,2023-11-13,3,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2023-S46,2023-11-13,3,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,94,2023-S46,2023-11-13,1,Catégorielle,Corse
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,01,2023-S47,2023-11-20,3,Catégorielle,Guadeloupe
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2023-S47,2023-11-20,3,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,04,2023-S47,2023-11-20,1,Catégorielle,La Réunion
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,24,2023-S47,2023-11-20,3,Catégorielle,Centre-Val de Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,27,2023-S47,2023-11-20,3,Catégorielle,Bourgogne-Franche-Comté
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,44,2023-S47,2023-11-20,3,Catégorielle,Grand Est
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,52,2023-S47,2023-11-20,3,Catégorielle,Pays de la Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,84,2023-S47,2023-11-20,3,Catégorielle,Auvergne-Rhône-Alpes
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2023-S47,2023-11-20,3,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,94,2023-S47,2023-11-20,2,Catégorielle,Corse
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,07,2023-S48,2023-11-27,1,Catégorielle,
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,11,2023-S48,2023-11-27,3,Catégorielle,Île-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,24,2023-S48,2023-11-27,3,Catégorielle,Centre-Val de Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,27,2023-S48,2023-11-27,3,Catégorielle,Bourgogne-Franche-Comté
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,84,2023-S48,2023-11-27,3,Catégorielle,Auvergne-Rhône-Alpes
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2023-S48,2023-11-27,3,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,94,2023-S48,2023-11-27,2,Catégorielle,Corse
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,02,2023-S49,2023-12-04,3,Catégorielle,Martinique
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2023-S49,2023-12-04,2,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,07,2023-S49,2023-12-04,1,Catégorielle,
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,08,2023-S49,2023-12-04,1,Catégorielle,
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,52,2023-S49,2023-12-04,3,Catégorielle,Pays de la Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,75,2023-S49,2023-12-04,3,Catégorielle,Nouvelle-Aquitaine
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2023-S49,2023-12-04,3,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,84,2023-S49,2023-12-04,3,Catégorielle,Auvergne-Rhône-Alpes
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,02,2023-S50,2023-12-11,3,Catégorielle,Martinique
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,08,2023-S50,2023-12-11,1,Catégorielle,
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,24,2023-S50,2023-12-11,3,Catégorielle,Centre-Val de Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,28,2023-S50,2023-12-11,3,Catégorielle,Normandie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,44,2023-S50,2023-12-11,3,Catégorielle,Grand Est
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,52,2023-S50,2023-12-11,3,Catégorielle,Pays de la Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,53,2023-S50,2023-12-11,3,Catégorielle,Bretagne
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,75,2023-S50,2023-12-11,3,Catégorielle,Nouvelle-Aquitaine
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,94,2023-S50,2023-12-11,3,Catégorielle,Corse
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,02,2023-S51,2023-12-18,3,Catégorielle,Martinique
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2023-S51,2023-12-18,3,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,11,2023-S51,2023-12-18,3,Catégorielle,Île-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,44,2023-S51,2023-12-18,3,Catégorielle,Grand Est
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,52,2023-S51,2023-12-18,3,Catégorielle,Pays de la Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,53,2023-S51,2023-12-18,3,Catégorielle,Bretagne
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,75,2023-S51,2023-12-18,3,Catégorielle,Nouvelle-Aquitaine
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2023-S51,2023-12-18,3,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,94,2023-S51,2023-12-18,3,Catégorielle,Corse
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2023-S52,2023-12-25,3,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,24,2023-S52,2023-12-25,3,Catégorielle,Centre-Val de Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,28,2023-S52,2023-12-25,3,Catégorielle,Normandie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,52,2023-S52,2023-12-25,3,Catégorielle,Pays de la Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,53,2023-S52,2023-12-25,4,Catégorielle,Bretagne
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,02,2024-S01,2024-01-01,3,Catégorielle,Martinique
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2024-S01,2024-01-01,3,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,07,2024-S01,2024-01-01,1,Catégorielle,
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,11,2024-S01,2024-01-01,4,Catégorielle,Île-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2024-S01,2024-01-01,3,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,02,2024-S02,2024-01-08,3,Catégorielle,Martinique
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,04,2024-S02,2024-01-08,3,Catégorielle,La Réunion
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2024-S02,2024-01-08,3,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,07,2024-S02,2024-01-08,1,Catégorielle,
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,24,2024-S02,2024-01-08,4,Catégorielle,Centre-Val de Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,52,2024-S02,2024-01-08,1,Catégorielle,Pays de la Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2024-S02,2024-01-08,3,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,02,2024-S03,2024-01-15,4,Catégorielle,Martinique
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2024-S03,2024-01-15,4,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,07,2024-S03,2024-01-15,1,Catégorielle,
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,11,2024-S03,2024-01-15,1,Catégorielle,Île-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,24,2024-S03,2024-01-15,4,Catégorielle,Centre-Val de Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2024-S03,2024-01-15,4,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,84,2024-S03,2024-01-15,4,Catégorielle,Auvergne-Rhône-Alpes
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2024-S04,2024-01-22,1,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2024-S04,2024-01-22,3,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,07,2024-S04,2024-01-22,1,Catégorielle,
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,27,2024-S04,2024-01-22,4,Catégorielle,Bourgogne-Franche-Comté
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,32,2024-S04,2024-01-22,1,Catégorielle,Hauts-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,84,2024-S04,2024-01-22,1,Catégorielle,Auvergne-Rhône-Alpes
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,94,2024-S04,2024-01-22,4,Catégorielle,Corse
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,01,2024-S05,2024-01-29,4,Catégorielle,Guadeloupe
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,07,2024-S05,2024-01-29,1,Catégorielle,
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,08,2024-S05,2024-01-29,1,Catégorielle,
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,24,2024-S05,2024-01-29,4,Catégorielle,Centre-Val de Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,32,2024-S05,2024-01-29,1,Catégorielle,Hauts-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,53,2024-S05,2024-01-29,1,Catégorielle,Bretagne
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,75,2024-S05,2024-01-29,4,Catégorielle,Nouvelle-Aquitaine
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2024-S05,2024-01-29,4,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,84,2024-S05,2024-01-29,1,Catégorielle,Auvergne-Rhône-Alpes
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2024-S05,2024-01-29,1,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,01,2024-S06,2024-02-05,4,Catégorielle,Guadeloupe
